"","name","longitude","latitude","issues","prov","key","scientificName","datasetKey","publishingOrgKey","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","hostingOrganizationKey","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","coordinateUncertaintyInMeters","stateProvince","year","month","day","eventDate","modified","lastInterpreted","references","license","isInCluster","inCluster","geodeticDatum","class","countryCode","country","rightsHolder","identifier","http://unknown.org/nick","verbatimEventDate","datasetName","verbatimLocality","gbifID","collectionCode","occurrenceID","taxonID","recordedBy","catalogNumber","institutionCode","eventTime","identifiedBy","http://unknown.org/captive","identificationID","reproductiveCondition","occurrenceRemarks","identificationRemarks","projectId","individualCount","informationWithheld"
"144","Asclepias linaria Cav.",-101.133569,21.082386,"cdround","gbif","2883063940","Asclepias linaria Cav.","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","MX","DWC_ARCHIVE","2022-02-25T15:36:07.701+00:00","2022-02-25T19:36:18.732+00:00",294,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",3170270,6,7707728,220,412,6701,3170229,3170270,3170270,"Asclepias linaria Cav.","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias linaria","Asclepias","linaria","SPECIES","ACCEPTED","NE","2020-10-08T21:39:14",NA,"Guanajuato",2020,10,8,2020-10-08,"2020-10-20T06:16:37.000+00:00","2022-02-25T19:36:18.732+00:00","https://www.inaturalist.org/observations/62064853","http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,FALSE,"WGS84","Magnoliopsida","MX","Mexico","Juan Carlos Fonseca Mata","62064853","fonseca","2020/10/08 4:32 PM CDT","iNaturalist research-grade observations","Guanajuato, Gto., México","2883063940","Observations","https://www.inaturalist.org/observations/62064853","62295","Juan Carlos Fonseca Mata","62064853","iNaturalist","21:32:00Z","Juan Carlos Fonseca Mata","wild","135351045","no evidence of flowering",NA,NA,NA,NA,NA
"145","Asclepias linaria Cav.",-98.472727,18.993096,"cdround","gbif","2883070743","Asclepias linaria Cav.","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","MX","DWC_ARCHIVE","2022-02-25T15:36:07.701+00:00","2022-02-25T19:49:21.087+00:00",294,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",3170270,6,7707728,220,412,6701,3170229,3170270,3170270,"Asclepias linaria Cav.","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias linaria","Asclepias","linaria","SPECIES","ACCEPTED","NE","2020-10-08T00:11:30",NA,"Puebla",2020,10,7,2020-10-07,"2020-11-18T04:18:38.000+00:00","2022-02-25T19:49:21.087+00:00","https://www.inaturalist.org/observations/61992723","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,FALSE,"WGS84","Magnoliopsida","MX","Mexico","Bodo","61992723","bodofzt","2020/10/07 11:13 AM CDT","iNaturalist research-grade observations","Tianguismanalco, Pue., México","2883070743","Observations","https://www.inaturalist.org/observations/61992723","62295","Bodo","61992723","iNaturalist","16:13:00Z","Bodo","wild","135193981","fruiting",NA,NA,NA,NA,NA
"146","Asclepias linaria Cav.",-99.25571,19.367384,"cdround","gbif","2883090732","Asclepias linaria Cav.","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","MX","DWC_ARCHIVE","2022-02-25T15:36:07.701+00:00","2022-02-25T19:35:31.795+00:00",294,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",3170270,6,7707728,220,412,6701,3170229,3170270,3170270,"Asclepias linaria Cav.","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias linaria","Asclepias","linaria","SPECIES","ACCEPTED","NE","2020-10-05T21:01:28",230,"Distrito Federal",2020,10,3,2020-10-03,"2020-11-18T04:18:44.000+00:00","2022-02-25T19:35:31.795+00:00","https://www.inaturalist.org/observations/61810107","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,FALSE,"WGS84","Magnoliopsida","MX","Mexico","Daniel Vite","61810107","zomvite","2020-10-03 5:33:58 PM CDT","iNaturalist research-grade observations","Santa Fe, Zedec Sta Fé, Ciudad de México, CDMX, México","2883090732","Observations","https://www.inaturalist.org/observations/61810107","62295","Daniel Vite","61810107","iNaturalist","22:33:58Z","Daniel Vite","wild","134787824","flowering|fruiting",NA,NA,NA,NA,NA
"147","Asclepias linaria Cav.",-97.322866,17.705668,"cdround","gbif","2883100977","Asclepias linaria Cav.","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","MX","DWC_ARCHIVE","2022-02-25T15:36:07.701+00:00","2022-02-25T20:11:27.921+00:00",294,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",3170270,6,7707728,220,412,6701,3170229,3170270,3170270,"Asclepias linaria Cav.","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias linaria","Asclepias","linaria","SPECIES","ACCEPTED","NE","2020-10-08T05:23:12",778,"Oaxaca",2020,10,5,2020-10-05,"2020-10-13T21:44:16.000+00:00","2022-02-25T20:11:27.921+00:00","https://www.inaturalist.org/observations/62007047","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,FALSE,"WGS84","Magnoliopsida","MX","Mexico","Vania Miguel Cruz","62007047","vaniamc","2020/10/05","iNaturalist research-grade observations","San Juan Bautista Coixtlahuaca, Oax., México","2883100977","Observations","https://www.inaturalist.org/observations/62007047","62295","Vania Miguel Cruz","62007047","iNaturalist",NA,"Jorge Rojas S.","wild","135231993","fruiting",NA,NA,NA,NA,NA
"148","Asclepias linaria Cav.",-98.10352,19.467098,"cdround","gbif","2883160251","Asclepias linaria Cav.","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","MX","DWC_ARCHIVE","2022-02-25T15:36:07.701+00:00","2022-02-25T19:53:58.636+00:00",294,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",3170270,6,7707728,220,412,6701,3170229,3170270,3170270,"Asclepias linaria Cav.","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias linaria","Asclepias","linaria","SPECIES","ACCEPTED","NE","2020-10-05T03:36:38",NA,"Tlaxcala",2020,10,4,2020-10-04,"2020-10-13T21:44:20.000+00:00","2022-02-25T19:53:58.636+00:00","https://www.inaturalist.org/observations/61751855","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,FALSE,"WGS84","Magnoliopsida","MX","Mexico","Bodo","61751855","bodofzt","2020/10/04 12:34 PM CDT","iNaturalist research-grade observations","Cuarta Secc Chiautzingo, Tetla, Tlax., México","2883160251","Observations","https://www.inaturalist.org/observations/61751855","62295","Bodo","61751855","iNaturalist","17:34:00Z","Bodo","wild","134649224","flowering|fruiting|flower budding",NA,NA,NA,NA,NA
"149","Asclepias linaria Cav.",-98.284995,18.888604,"cdround","gbif","2898490795","Asclepias linaria Cav.","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","MX","DWC_ARCHIVE","2022-02-25T15:36:07.701+00:00","2022-02-25T19:35:07.035+00:00",294,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",3170270,6,7707728,220,412,6701,3170229,3170270,3170270,"Asclepias linaria Cav.","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias linaria","Asclepias","linaria","SPECIES","ACCEPTED","NE","2020-10-10T22:54:02",NA,"Puebla",2020,10,10,2020-10-10,"2020-10-13T00:16:32.000+00:00","2022-02-25T19:35:07.035+00:00","https://www.inaturalist.org/observations/62246378","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,FALSE,"WGS84","Magnoliopsida","MX","Mexico","Bodo","62246378","bodofzt","2020/10/10 12:18 PM CDT","iNaturalist research-grade observations","Ocoyucan, Pue., México","2898490795","Observations","https://www.inaturalist.org/observations/62246378","62295","Bodo","62246378","iNaturalist","17:18:00Z","Bodo","wild","135720313","flowering",NA,NA,NA,NA,NA
"150","Asclepias linaria Cav.",-101.705555,21.195556,"cdround","gbif","2901547984","Asclepias linaria Cav.","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","MX","DWC_ARCHIVE","2022-02-25T15:36:07.701+00:00","2022-02-25T19:50:43.106+00:00",294,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",3170270,6,7707728,220,412,6701,3170229,3170270,3170270,"Asclepias linaria Cav.","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias linaria","Asclepias","linaria","SPECIES","ACCEPTED","NE","2020-10-19T12:38:50",698,"Guanajuato",2020,10,17,2020-10-17,"2020-10-27T23:24:19.000+00:00","2022-02-25T19:50:43.106+00:00","https://www.inaturalist.org/observations/63002515","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,FALSE,"WGS84","Magnoliopsida","MX","Mexico","Roberto","63002515","betootero","2020/10/17 9:39 AM CDT","iNaturalist research-grade observations","La Patiña, Gto., México","2901547984","Observations","https://www.inaturalist.org/observations/63002515","62295","Roberto","63002515","iNaturalist","14:39:00Z","Roberto","wild","137310137","no evidence of flowering",NA,NA,NA,NA,NA
"151","Asclepias linaria Cav.",-101.253669,21.001918,"cdround","gbif","2901567054","Asclepias linaria Cav.","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","MX","DWC_ARCHIVE","2022-02-25T15:36:07.701+00:00","2022-02-25T19:46:12.189+00:00",294,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",3170270,6,7707728,220,412,6701,3170229,3170270,3170270,"Asclepias linaria Cav.","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias linaria","Asclepias","linaria","SPECIES","ACCEPTED","NE","2020-10-19T22:20:27",63,"Guanajuato",2020,10,19,2020-10-19,"2020-11-03T17:53:32.000+00:00","2022-02-25T19:46:12.189+00:00","https://www.inaturalist.org/observations/63048611","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,FALSE,"WGS84","Magnoliopsida","MX","Mexico","Luis Angel","63048611","luis_angel2000","2020-10-19 4:27:24 PM CDT","iNaturalist research-grade observations","Guanajuato, Gto., México","2901567054","Observations","https://www.inaturalist.org/observations/63048611","62295","Luis Angel","63048611","iNaturalist","21:27:24Z","Luis Angel","wild","137410251","flower budding",NA,NA,NA,NA,NA
"152","Asclepias linaria Cav.",-100.522842,20.809458,"cdround","gbif","2901808939","Asclepias linaria Cav.","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","MX","DWC_ARCHIVE","2022-02-25T15:36:07.701+00:00","2022-02-25T19:33:09.932+00:00",294,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",3170270,6,7707728,220,412,6701,3170229,3170270,3170270,"Asclepias linaria Cav.","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias linaria","Asclepias","linaria","SPECIES","ACCEPTED","NE","2020-10-18T22:46:39",244,"Querétaro",2020,10,18,2020-10-18,"2020-10-27T23:24:26.000+00:00","2022-02-25T19:33:09.932+00:00","https://www.inaturalist.org/observations/62953082","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,FALSE,"WGS84","Magnoliopsida","MX","Mexico","pasicam","62953082","pasicam","2020/10/18 9:14 AM CDT","iNaturalist research-grade observations","Querétaro, México","2901808939","Observations","https://www.inaturalist.org/observations/62953082","62295","pasicam","62953082","iNaturalist","14:14:00Z","pasicam","wild","137205262","flowering|fruiting",NA,NA,NA,NA,NA
"153","Asclepias linaria Cav.",-97.403162,19.422967,"cdround","gbif","2963744050","Asclepias linaria Cav.","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","MX","DWC_ARCHIVE","2022-02-25T15:36:07.701+00:00","2022-02-25T19:51:59.859+00:00",294,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",3170270,6,7707728,220,412,6701,3170229,3170270,3170270,"Asclepias linaria Cav.","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias linaria","Asclepias","linaria","SPECIES","ACCEPTED","NE","2020-10-27T20:38:38",96,"Puebla",2020,10,25,2020-10-25,"2020-11-03T17:51:28.000+00:00","2022-02-25T19:51:59.859+00:00","https://www.inaturalist.org/observations/63658689","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,FALSE,"WGS84","Magnoliopsida","MX","Mexico","maferherreraaparicio","63658689","maferherreraaparicio","2020/10/25 5:48 PM UTC","iNaturalist research-grade observations","Tepeyahualco, MX-PU, MX","2963744050","Observations","https://www.inaturalist.org/observations/63658689","62295","maferherreraaparicio","63658689","iNaturalist","17:48:00Z","maferherreraaparicio","wild","138839718","fruiting",NA,NA,NA,NA,NA
"154","Asclepias linaria Cav.",-97.403204,19.422987,"cdround","gbif","2963775086","Asclepias linaria Cav.","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","MX","DWC_ARCHIVE","2022-02-25T15:36:07.701+00:00","2022-02-25T20:11:25.970+00:00",294,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",3170270,6,7707728,220,412,6701,3170229,3170270,3170270,"Asclepias linaria Cav.","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias linaria","Asclepias","linaria","SPECIES","ACCEPTED","NE","2020-10-27T20:38:36",98,"Puebla",2020,10,25,2020-10-25,"2020-10-29T00:29:17.000+00:00","2022-02-25T20:11:25.970+00:00","https://www.inaturalist.org/observations/63658685","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,FALSE,"WGS84","Magnoliopsida","MX","Mexico","maferherreraaparicio","63658685","maferherreraaparicio","2020/10/25 5:48 PM UTC","iNaturalist research-grade observations","Tepeyahualco, MX-PU, MX","2963775086","Observations","https://www.inaturalist.org/observations/63658685","62295","maferherreraaparicio","63658685","iNaturalist","17:48:00Z","maferherreraaparicio","wild","138839711","fruiting",NA,NA,NA,NA,NA
"155","Asclepias linaria Cav.",-97.403076,19.422984,"cdround","gbif","2963778050","Asclepias linaria Cav.","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","MX","DWC_ARCHIVE","2022-02-25T15:36:07.701+00:00","2022-02-25T19:53:23.916+00:00",294,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",3170270,6,7707728,220,412,6701,3170229,3170270,3170270,"Asclepias linaria Cav.","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias linaria","Asclepias","linaria","SPECIES","ACCEPTED","NE","2020-10-27T20:38:37",280,"Puebla",2020,10,25,2020-10-25,"2020-11-03T17:52:47.000+00:00","2022-02-25T19:53:23.916+00:00","https://www.inaturalist.org/observations/63658687","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,FALSE,"WGS84","Magnoliopsida","MX","Mexico","maferherreraaparicio","63658687","maferherreraaparicio","2020/10/25 5:48 PM UTC","iNaturalist research-grade observations","Tepeyahualco, Pue., México","2963778050","Observations","https://www.inaturalist.org/observations/63658687","62295","maferherreraaparicio","63658687","iNaturalist","17:48:00Z","maferherreraaparicio","wild","138839716","fruiting",NA,NA,NA,NA,NA
"156","Asclepias linaria Cav.",-98.963901,24.52485,"cdround","gbif","2963846133","Asclepias linaria Cav.","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","MX","DWC_ARCHIVE","2022-02-25T15:36:07.701+00:00","2022-02-25T19:47:12.838+00:00",294,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",3170270,6,7707728,220,412,6701,3170229,3170270,3170270,"Asclepias linaria Cav.","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias linaria","Asclepias","linaria","SPECIES","ACCEPTED","NE","2020-10-29T00:54:52",206,"Tamaulipas",2020,10,24,2020-10-24,"2020-11-18T04:17:52.000+00:00","2022-02-25T19:47:12.838+00:00","https://www.inaturalist.org/observations/63735993","http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,FALSE,"WGS84","Magnoliopsida","MX","Mexico","Claudio Cantú Muñiz","63735993","claudiocantu17","Sat Oct 24 2020 15:57:51 GMT-0500 (CDT)","iNaturalist research-grade observations","San Carlos, TAMPS, MX","2963846133","Observations","https://www.inaturalist.org/observations/63735993","62295","Claudio Cantú Muñiz","63735993","iNaturalist","01:57:51Z","Claudio Cantú Muñiz","wild","139027362","flowering|fruiting",NA,NA,NA,NA,NA
"157","Asclepias linaria Cav.",-99.66908,19.949692,"cdround","gbif","2988361693","Asclepias linaria Cav.","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2022-02-25T15:36:07.701+00:00","2022-02-25T19:47:45.308+00:00",294,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",3170270,6,7707728,220,412,6701,3170229,3170270,3170270,"Asclepias linaria Cav.","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias linaria","Asclepias","linaria","SPECIES","ACCEPTED","NE","2020-11-17T17:14:56",8,"México",2020,10,4,2020-10-04,"2020-11-25T23:24:32.000+00:00","2022-02-25T19:47:45.308+00:00","https://www.inaturalist.org/observations/61837436","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,FALSE,"WGS84","Magnoliopsida","MX","Mexico","Alma Delia Méndez","61837436","soulbiol","2020-10-04 12:51:14 PM CDT","iNaturalist research-grade observations","Jilotepec, MX-MX, MX","2988361693","Observations","https://www.inaturalist.org/observations/61837436","62295","Alma Delia Méndez","61837436","iNaturalist","17:51:14Z","Erick Vélez Sánchez","wild","142191379","fruiting","Cuadrante 15",NA,NA,NA,NA
"158","Asclepias linaria Cav.",-99.720534,20.918058,"cdround","gbif","3384898423","Asclepias linaria Cav.","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","MX","DWC_ARCHIVE","2022-02-25T15:36:07.701+00:00","2022-02-25T19:56:29.514+00:00",294,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",3170270,6,7707728,220,412,6701,3170229,3170270,3170270,"Asclepias linaria Cav.","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias linaria","Asclepias","linaria","SPECIES","ACCEPTED","NE","2021-09-18T04:46:32",1457,"Querétaro",2020,10,15,2020-10-15,"2021-09-21T08:13:08.000+00:00","2022-02-25T19:56:29.514+00:00","https://www.inaturalist.org/observations/95231681","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,FALSE,"WGS84","Magnoliopsida","MX","Mexico","Idlegrraphics","95231681","idlegrraphics","2020/10/15 6:11 PM CDT","iNaturalist research-grade observations","Cadereyta de Montes, Qro., Mexico","3384898423","Observations","https://www.inaturalist.org/observations/95231681","62295","Idlegrraphics","95231681","iNaturalist","23:11:00Z","Idlegrraphics","wild","207730732","flowering",NA,NA,NA,NA,NA
"159","Asclepias linaria Cav.",-99.601562,20.064391,"cdround","gbif","2984533831","Asclepias linaria Cav.","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","MX","DWC_ARCHIVE","2022-02-25T15:36:07.701+00:00","2022-02-25T19:34:56.035+00:00",294,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",3170270,6,7707728,220,412,6701,3170229,3170270,3170270,"Asclepias linaria Cav.","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias linaria","Asclepias","linaria","SPECIES","ACCEPTED","NE","2020-11-10T02:57:03",NA,"México",2020,11,9,2020-11-09,"2020-12-23T17:59:51.000+00:00","2022-02-25T19:34:56.035+00:00","https://www.inaturalist.org/observations/64571703","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,FALSE,"WGS84","Magnoliopsida","MX","Mexico","Bodo","64571703","bodofzt","2020/11/09 12:51 PM CST","iNaturalist research-grade observations","Jilotepec, Méx., México","2984533831","Observations","https://www.inaturalist.org/observations/64571703","62295","Bodo","64571703","iNaturalist","18:51:00Z","Bodo","wild","140959816","fruiting",NA,NA,NA,NA,NA
"160","Asclepias linaria Cav.",-99.188947,19.89951,"cdround","gbif","2984552629","Asclepias linaria Cav.","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","MX","DWC_ARCHIVE","2022-02-25T15:36:07.701+00:00","2022-02-25T19:41:51.277+00:00",294,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",3170270,6,7707728,220,412,6701,3170229,3170270,3170270,"Asclepias linaria Cav.","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias linaria","Asclepias","linaria","SPECIES","ACCEPTED","NE","2020-11-08T03:30:29",2,"México",2020,11,7,2020-11-07,"2020-11-18T04:16:46.000+00:00","2022-02-25T19:41:51.277+00:00","https://www.inaturalist.org/observations/64412927","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,FALSE,"WGS84","Magnoliopsida","MX","Mexico","Iván Reséndiz Cruz","64412927","ivanresendizcruz","2020/11/07 11:29 AM CST","iNaturalist research-grade observations","Tequixquiac, Méx., México","2984552629","Observations","https://www.inaturalist.org/observations/64412927","62295","Iván Reséndiz Cruz","64412927","iNaturalist","17:29:00Z","Iván Reséndiz Cruz","wild","140615408","flowering|fruiting",NA,NA,NA,NA,NA
"161","Asclepias linaria Cav.",-100.148195,20.129487,"cdround","gbif","2988492242","Asclepias linaria Cav.","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","MX","DWC_ARCHIVE","2022-02-25T15:36:07.701+00:00","2022-02-25T19:54:15.625+00:00",294,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",3170270,6,7707728,220,412,6701,3170229,3170270,3170270,"Asclepias linaria Cav.","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias linaria","Asclepias","linaria","SPECIES","ACCEPTED","NE","2020-11-17T04:09:19",NA,"Querétaro",2020,11,15,2020-11-15,"2020-11-25T23:24:00.000+00:00","2022-02-25T19:54:15.625+00:00","https://www.inaturalist.org/observations/65057549","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,FALSE,"WGS84","Magnoliopsida","MX","Mexico","Bodo","65057549","bodofzt","2020/11/15 12:36 PM CST","iNaturalist research-grade observations","Amealco de Bonfil, Qro., México","2988492242","Observations","https://www.inaturalist.org/observations/65057549","62295","Bodo","65057549","iNaturalist","18:36:00Z","Bodo","wild","142117836","flowering",NA,NA,NA,NA,NA
"162","Asclepias linaria Cav.",-110.685347,32.337095,"cdround","gbif","2988591890","Asclepias linaria Cav.","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2022-02-25T15:36:07.701+00:00","2022-02-25T20:11:48.740+00:00",294,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",3170270,6,7707728,220,412,6701,3170229,3170270,3170270,"Asclepias linaria Cav.","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias linaria","Asclepias","linaria","SPECIES","ACCEPTED","NE","2020-11-13T02:52:34",5,"Arizona",2020,11,12,2020-11-12,"2020-11-13T03:23:15.000+00:00","2022-02-25T20:11:48.740+00:00","https://www.inaturalist.org/observations/64768379","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,FALSE,"WGS84","Magnoliopsida","US","United States of America","roomthily","64768379","roomthily","Thu Nov 12 2020 11:59:31 GMT-0700 (MST)","iNaturalist research-grade observations","Coronado National Forest, Tucson, AZ, US","2988591890","Observations","https://www.inaturalist.org/observations/64768379","62295","roomthily","64768379","iNaturalist","18:59:31Z","roomthily","wild","141445343",NA,NA,NA,NA,NA,NA
"163","Asclepias linaria Cav.",-101.467035,21.090879,"cdround","gbif","2988683700","Asclepias linaria Cav.","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","MX","DWC_ARCHIVE","2022-02-25T15:36:07.701+00:00","2022-02-25T19:44:03.434+00:00",294,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",3170270,6,7707728,220,412,6701,3170229,3170270,3170270,"Asclepias linaria Cav.","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias linaria","Asclepias","linaria","SPECIES","ACCEPTED","NE","2020-11-22T15:06:06",NA,"Guanajuato",2020,11,21,2020-11-21,"2020-12-02T16:53:39.000+00:00","2022-02-25T19:44:03.434+00:00","https://www.inaturalist.org/observations/65406889","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,FALSE,"WGS84","Magnoliopsida","MX","Mexico","Bodo","65406889","bodofzt","2020/11/21 8:58 AM CST","iNaturalist research-grade observations","Silao de la Victoria, Gto., México","2988683700","Observations","https://www.inaturalist.org/observations/65406889","62295","Bodo","65406889","iNaturalist","14:58:00Z","Bodo","wild","142992813","flowering",NA,NA,NA,NA,NA
