prov,latitude,longitude,source
gbif,19.287,-99.195,gbif
gbif,19.287222,-99.195278,gbif
gbif,19.323889,-99.180278,gbif
gbif,19.28722,-99.18722,gbif
gbif,22.785,-103.592,gbif
gbif,22.495,-102.213,gbif
gbif,19.236,-99.226,gbif
gbif,20.556,-99.339,gbif
gbif,22.495278,-102.213333,gbif
gbif,22.785278,-103.592222,gbif
gbif,20.556389,-99.338611,gbif
gbif,18.473889,-97.563333,gbif
gbif,19.236111,-99.225556,gbif
gbif,18.52,-97.71,gbif
gbif,22.49528,-102.21333,gbif
gbif,20.55639,-99.33972,gbif
gbif,22.78528,-103.59222,gbif
gbif,19.23611,-99.21944,gbif
gbif,20.452,-99.706,gbif
gbif,20.451667,-99.705556,gbif
gbif,23.848333,-104.245,gbif
gbif,24.041667,-104.258333,gbif
gbif,20.45167,-99.70167,gbif
gbif,18.591944,-99.611944,gbif
gbif,23.38,-103.03,gbif
gbif,20.439,-98.525,gbif
gbif,20.117,-98.783,gbif
gbif,20.116667,-98.783333,gbif
gbif,20.439167,-98.524722,gbif
gbif,21.91,-101.96,gbif
gbif,20.122648832778697,-98.78648479907537,gbif
gbif,20.125,-98.7875,gbif
gbif,20.11667,-98.78333,gbif
gbif,20.43917,-98.52472,gbif
gbif,19.769,-99.233,gbif
gbif,19.768889,-99.233056,gbif
gbif,19.732778,-99.256944,gbif
gbif,20.186389,-104.665833,gbif
gbif,20.373,-100.283,gbif
gbif,21.264,-100.976,gbif
gbif,20.373333,-100.283333,gbif
gbif,21.264167,-100.975833,gbif
gbif,19.495278,-102.225278,gbif
gbif,21.08,-100.183611,gbif
gbif,19.546667,-102.226111,gbif
gbif,21.26417,-100.98083,gbif
gbif,20.37333,-100.28333,gbif
gbif,21.077,-103.449,gbif
gbif,21.077222,-103.449444,gbif
gbif,20.97,-103.18,gbif
gbif,16.92,-96.36,gbif
gbif,21.07722,-103.44389,gbif
gbif,16.91667,-96.4,gbif
gbif,21.887,-102.295,gbif
gbif,21.88667,-102.28667,gbif
gbif,27.117,-107.6,gbif
gbif,27.116667,-107.6,gbif
gbif,27.12,-107.6,gbif
gbif,17.471667,-97.373611,gbif
gbif,20.018056,-100.707222,gbif
gbif,17.228333,-96.143333,gbif
gbif,17.47167,-97.37361,gbif
gbif,18.333333,-97.433333,gbif
gbif,18.341667,-97.441667,gbif
gbif,20.169444,-103.759722,gbif
gbif,18.333,-97.433,gbif
gbif,21.13,-101.08,gbif
gbif,20.33,-99.94,gbif
gbif,30.6514,-107.73,gbif
gbif,20.383333,-100,gbif
gbif,20.733,-99.383,gbif
gbif,20.733333,-99.383333,gbif
gbif,20.73,-99.38,gbif
gbif,20.220453,-101.022858,gbif
gbif,20.755,-99.328333,gbif
gbif,20.73333,-99.38333,gbif
gbif,18.493333,-97.404444,gbif
gbif,21.013056,-102.680833,gbif
gbif,21.013056,-102.626667,gbif
gbif,22.124,-100.047,gbif
gbif,27.136,-107.575,gbif
gbif,22.124444,-100.046667,gbif
gbif,27.136389,-107.575,gbif
gbif,22.1639,-100.9889,gbif
gbif,21.922222,-103.442778,gbif
gbif,27.13639,-107.56972,gbif
gbif,22.128,-101.761,gbif
gbif,22.128333,-101.760556,gbif
gbif,19.448403123271532,-98.12591683258327,gbif
gbif,19.341667,-98.275,gbif
gbif,19.862781,-100.173061,gbif
gbif,20.928889,-103.195833,gbif
gbif,20.929,-103.196,gbif
gbif,19.558394,-101.57985,gbif
gbif,20.92889,-103.19556,gbif
gbif,19.953921255666607,-100.16346076978863,gbif
gbif,21.133333,-100.333333,gbif
gbif,20.39,-101.762,gbif
gbif,19.7,-101.6,gbif
gbif,20.390278,-101.761667,gbif
gbif,19.72,-101.623056,gbif
gbif,20.396111,-101.755556,gbif
gbif,19.943889,-98.946944,gbif
gbif,19.986944,-98.914722,gbif
gbif,20.991667,-101.99,gbif
gbif,20.39028,-101.76167,gbif
gbif,22.422,-99.586,gbif
gbif,21.996,-102.673,gbif
gbif,21.996111,-102.673056,gbif
gbif,22.421667,-99.585556,gbif
gbif,19.960833,-98.956944,gbif
gbif,21.99611,-102.67944,gbif
gbif,22.42167,-99.583,gbif
gbif,19.9,-101.25,gbif
gbif,21.881,-102.648,gbif
gbif,20.704,-102.364,gbif
gbif,21.880833,-102.648333,gbif
gbif,17.667222,-97.516667,gbif
gbif,20.703889,-102.364444,gbif
gbif,17.66,-97.52,gbif
gbif,17.691667,-97.575,gbif
gbif,21.291389,-102.157222,gbif
gbif,21.88083,-102.6475,gbif
gbif,17.66722,-97.51667,gbif
gbif,20.70389,-102.35389,gbif
gbif,19.551,-98.762,gbif
gbif,20.891,-100.762,gbif
gbif,19.62,-99.332,gbif
gbif,20.891111,-100.761667,gbif
gbif,19.550556,-98.7625,gbif
gbif,19.620278,-99.3325,gbif
gbif,18.594722,-97.593056,gbif
gbif,19.54,-98.74,gbif
gbif,20.823333,-99.77,gbif
gbif,20.82378,-99.79001,gbif
gbif,20.89111,-100.75778,gbif
gbif,19.55056,-98.7625,gbif
gbif,19.62028,-99.3325,gbif
gbif,19.786,-99.085,gbif
gbif,19.538,-102.226,gbif
gbif,21.999,-101.259,gbif
gbif,21.999167,-101.259167,gbif
gbif,19.537778,-102.226389,gbif
gbif,19.785556,-99.085278,gbif
gbif,17.919722,-97.343333,gbif
gbif,19.915835,-99.151115,gbif
gbif,22.75,-102.55,gbif
gbif,19.506667,-102.25,gbif
gbif,19.53778,-102.22639,gbif
gbif,19.78556,-99.08556,gbif
gbif,17.91972,-97.34333,gbif
gbif,20.0125,-102.906389,gbif
gbif,20.917222,-103.126111,gbif
gbif,18.4,-97.433333,gbif
gbif,21.329167,-103.637222,gbif
gbif,20.126111,-103.164444,gbif
gbif,20.904444,-102.708333,gbif
gbif,20.930833,-102.991944,gbif
gbif,20.832,-99.853,gbif
gbif,20.8325,-99.852778,gbif
gbif,20.8325,-99.85278,gbif
gbif,21.111,-99.893,gbif
gbif,22.709,-101.793,gbif
gbif,20.916,-100.781,gbif
gbif,21.674,-102.589,gbif
gbif,21.137,-102.647,gbif
gbif,22.709444,-101.792778,gbif
gbif,21.136944,-102.646667,gbif
gbif,20.916389,-100.781389,gbif
gbif,21.110556,-99.893056,gbif
gbif,22.65,-101.9,gbif
gbif,22.014612,-101.241534,gbif
gbif,22.025,-101.275,gbif
gbif,21.115,-99.915,gbif
gbif,25.75,-101.466667,gbif
gbif,19.021111,-99.191111,gbif
gbif,21.1,-99.9,gbif
gbif,25.75,-101.46667,gbif
gbif,22.715,-101.783,gbif
gbif,20.91639,-100.78306,gbif
gbif,21.13694,-102.63694,gbif
gbif,21.11056,-99.89306,gbif
gbif,20.818333,-99.835,gbif
gbif,27.333,-107.5,gbif
gbif,26.998,-106.073,gbif
gbif,28.55,-105.858,gbif
gbif,26.998333,-106.073333,gbif
gbif,27.333333,-107.5,gbif
gbif,28.55,-105.85,gbif
gbif,21.24,-101.07,gbif
gbif,20.858056,-99.898611,gbif
gbif,27.401667,-107.535,gbif
gbif,21.75,-101.917,gbif
gbif,28.55,-105.933,gbif
gbif,21.760817,-101.84763,gbif
gbif,26.99833,-106.07333,gbif
gbif,27.33333,-107.5,gbif
gbif,20.796,-99.728,gbif
gbif,19.921,-98.666,gbif
gbif,19.921389,-98.665833,gbif
gbif,20.796389,-99.728333,gbif
gbif,20.833333,-99.718333,gbif
gbif,19.89610773865284,-98.64147857479885,gbif
gbif,20.79639,-99.72833,gbif
gbif,19.92139,-98.65472,gbif
gbif,20.18,-101.1,gbif
gbif,19.335556,-97.480833,gbif
gbif,23.972,-99.802,gbif
gbif,19.995942,-100.222414,gbif
gbif,23.97194,-99.80194,gbif
gbif,19.628,-101.579,gbif
gbif,19.671,-100.521,gbif
gbif,19.671389,-100.520556,gbif
gbif,19.97,-99.86,gbif
gbif,19.624722,-101.5775,gbif
gbif,19.67139,-100.52056,gbif
gbif,19.62778,-101.57861,gbif
gbif,22.146667,-103.263889,gbif
gbif,20.004167,-103.154167,gbif
gbif,18.925,-98.191667,gbif
gbif,23.681,-100.555,gbif
gbif,28.172,-108.217,gbif
gbif,19.967,-98.683,gbif
gbif,19.786,-98.551,gbif
gbif,19.96,-98.746389,gbif
gbif,19.785556,-98.551389,gbif
gbif,23.681389,-100.555,gbif
gbif,19.92,-98.74,gbif
gbif,19.925,-98.675,gbif
gbif,19.858918,-98.606708,gbif
gbif,23.688648,-100.52049,gbif
gbif,19.96667,-98.68333,gbif
gbif,19.78556,-98.55222,gbif
gbif,23.68139,-100.55,gbif
gbif,19.991667,-102.82,gbif
gbif,19.978333,-103.26,gbif
gbif,21.513333,-101.703889,gbif
gbif,19.978333,-103.260556,gbif
gbif,20.045278,-103.233889,gbif
gbif,23.683,-99.6,gbif
gbif,19.783,-98.55,gbif
gbif,23.683333,-99.6,gbif
gbif,19.783333,-98.55,gbif
gbif,19.83,-98.53,gbif
gbif,19.78333,-98.55,gbif
gbif,19.267,-99.1,gbif
gbif,19.266667,-99.1,gbif
gbif,19.241667,-99.058333,gbif
gbif,18.6739,-97.6035,gbif
gbif,27.117,-107.583,gbif
gbif,27.1,-107.617,gbif
gbif,27.1,-107.616667,gbif
gbif,27.116667,-107.583333,gbif
gbif,27.1,-107.61667,gbif
gbif,27.11667,-107.58333,gbif
gbif,28.416667,-109.1,gbif
gbif,20.516389,-103.328889,gbif
gbif,28.37401124092234,-109.05870034713926,gbif
gbif,19.801,-98.535,gbif
gbif,19.801111,-98.535278,gbif
gbif,19.80111,-98.53444,gbif
gbif,20.136,-98.653,gbif
gbif,20.472,-98.136,gbif
gbif,20.135556,-98.653056,gbif
gbif,20.471667,-98.135556,gbif
gbif,20.12,-98.65,gbif
gbif,20.125,-98.691667,gbif
gbif,20.1125,-98.654167,gbif
gbif,28.364454,-108.977092,gbif
gbif,20.583333,-98.75,gbif
gbif,20.138333,-98.68,gbif
gbif,20.13556,-98.65222,gbif
gbif,19.376,-98.219,gbif
gbif,19.375833,-98.218611,gbif
gbif,19.37583,-98.21861,gbif
gbif,24.406,-104.264,gbif
gbif,24.405556,-104.263611,gbif
gbif,18.521667,-97.508333,gbif
gbif,18.99,-97.91,gbif
gbif,24.51,-103.99,gbif
gbif,20.06,-99.13,gbif
gbif,18.51,-97.5,gbif
gbif,19.4,-97.39,gbif
gbif,19.4,-97.4,gbif
gbif,24.986186,-101.082951,gbif
gbif,19.7,-98.6,gbif
gbif,19.842778,-98.424167,gbif
gbif,25.041056,-101.066622,gbif
gbif,19.7825,-98.56,gbif
gbif,25.416519,-101.209094,gbif
gbif,19.4075,-97.394722,gbif
gbif,18.52167,-97.50833,gbif
gbif,24.40556,-104.25556,gbif
gbif,19.885278,-98.568611,gbif
gbif,23.558333,-101.625,gbif
gbif,19.792549,-98.550453,gbif
gbif,19.885,-98.569,gbif
gbif,19.82,-98.57,gbif
gbif,19.791667,-98.608333,gbif
gbif,19.825,-98.558333,gbif
gbif,19.781944,-98.6075,gbif
gbif,19.833333,-98.6,gbif
gbif,19.88528,-98.56861,gbif
gbif,23.528,-99.871,gbif
gbif,23.528333,-99.871389,gbif
gbif,23.52833,-99.87139,gbif
gbif,24.034462,-104.656318,gbif
gbif,20.337,-102.994,gbif
gbif,20.336667,-102.993611,gbif
gbif,26.446182,-101.61262,gbif
gbif,26.26880517372568,-101.45534449495135,gbif
gbif,26.34,-101.37,gbif
gbif,20.33667,-102.98667,gbif
gbif,25.063889,-105.295833,gbif
gbif,26.843333,-106.0575,gbif
gbif,25.05833,-105.30278,gbif
gbif,20.148,-100.932,gbif
gbif,20.1475,-100.931944,gbif
gbif,23.335325,-101.973257,gbif
gbif,20.099167,-100.948611,gbif
gbif,20.1475,-100.93083,gbif
gbif,19.82,-99.24,gbif
gbif,24.324010461977046,-99.91347167846867,gbif
gbif,20.628,-100.289,gbif
gbif,20.627778,-100.288889,gbif
gbif,20.62778,-100.29444,gbif
gbif,22.158333,-100.991667,gbif
gbif,18.886,-100.425,gbif
gbif,18.885556,-100.424722,gbif
gbif,18.88556,-100.42472,gbif
gbif,20.224444,-103.370833,gbif
gbif,23,-103,gbif
gbif,21.798611,-101.81,gbif
gbif,23.694,-100.897,gbif
gbif,23.694444,-100.897222,gbif
gbif,23.695264212819684,-100.8935336313827,gbif
gbif,21.950247,-100.832278,gbif
gbif,23.6944,-100.8972,gbif
gbif,23.69444,-100.89722,gbif
gbif,25.7,-103.95,gbif
gbif,25.716667,-103.95,gbif
gbif,19.53,-99.23,gbif
gbif,19.54043743867679,-99.22899824519406,gbif
gbif,23.679167,-100.423889,gbif
gbif,22.156111,-101.0875,gbif
gbif,22.125,-101.058333,gbif
gbif,21.488056,-102.588611,gbif
gbif,20.369,-104.6,gbif
gbif,20.369167,-104.599722,gbif
gbif,20.36917,-104.58583,gbif
gbif,19.02,-99.21,gbif
gbif,20.55,-99.25,gbif
gbif,20.425,-98.275,gbif
gbif,24.567,-100.783,gbif
gbif,23.667,-100.483,gbif
gbif,23.672222,-100.180278,gbif
gbif,24.566667,-100.783333,gbif
gbif,23.66,-100.48,gbif
gbif,23.682718411644778,-100.41728616153068,gbif
gbif,25.6667,-100,gbif
gbif,23.66667,-100.48333,gbif
gbif,24.56667,-100.78333,gbif
gbif,23.6875,-100.475,gbif
gbif,24.700512,-104.852424,gbif
gbif,23.414,-99.817,gbif
gbif,23.414444,-99.816944,gbif
gbif,21.5,-100.73,gbif
gbif,21.54,-100.74,gbif
gbif,23.422611,-99.807039,gbif
gbif,23.41444,-99.81694,gbif
gbif,25.108,-103.225,gbif
gbif,25.108333,-103.225,gbif
gbif,25.10833,-103.225,gbif
gbif,27.116,-107.6,gbif
gbif,27.116111,-107.6,gbif
gbif,27.11611,-107.61611,gbif
gbif,25.717,-103.95,gbif
gbif,25.71667,-103.95,gbif
gbif,20.675,-99.225,gbif
gbif,24.74,-99.92,gbif
gbif,20.918,-100.764,gbif
gbif,20.918333,-100.764444,gbif
gbif,20.9,-100.75,gbif
gbif,20.9003,-100.747,gbif
gbif,20.91833,-100.75167,gbif
gbif,20.45,-98.483,gbif
gbif,20.65,-103.3,gbif
gbif,20.45,-98.483333,gbif
gbif,20.45,-98.48,gbif
gbif,21.94,-100.83,gbif
gbif,22.25,-101.11,gbif
gbif,22.076436,-100.635925,gbif
gbif,20.453056,-98.526111,gbif
gbif,20.45,-98.48333,gbif
gbif,22.562778,-101.631667,gbif
gbif,19.43,-97.38,gbif
gbif,20.75,-99.35,gbif
gbif,27.239483,-107.955435,gbif
gbif,21.155831,-101.079747,gbif
gbif,19.433889,-97.388611,gbif
gbif,22.533333,-101.616667,gbif
gbif,22.56278,-101.63167,gbif
gbif,24.783,-102.233,gbif
gbif,24.783333,-102.233333,gbif
gbif,22.883333,-100.3,gbif
gbif,22.88333,-100.3,gbif
gbif,24.78333,-102.23333,gbif
gbif,22.883,-100.3,gbif
gbif,18.749,-97.236,gbif
gbif,18.748889,-97.236389,gbif
gbif,18.71,-97.35,gbif
gbif,18.710833,-97.301944,gbif
gbif,18.74889,-97.23639,gbif
gbif,19.075,-99.237,gbif
gbif,19.075,-99.236667,gbif
gbif,19.95,-98.92,gbif
gbif,18.99,-97.71,gbif
gbif,19.283889,-97.423889,gbif
gbif,19.33,-98.41,gbif
gbif,21.01,-101.25,gbif
gbif,21.17,-101.03,gbif
gbif,19.15,-98.88,gbif
gbif,21.817,-101.777,gbif
gbif,21.816667,-101.777222,gbif
gbif,21.81667,-101.76667,gbif
gbif,19.624,-99.112,gbif
gbif,19.624444,-99.111944,gbif
gbif,19.62,-99.08,gbif
gbif,19.61,-99.06,gbif
gbif,19.15,-98.84,gbif
gbif,18.899,-98.166,gbif
gbif,18.898611,-98.165556,gbif
gbif,18.89861,-98.15,gbif
gbif,16.889,-96.218,gbif
gbif,16.889444,-96.218333,gbif
gbif,19.38,-99.24,gbif
gbif,21.67,-102.28,gbif
gbif,21.14,-101.09,gbif
gbif,16.922383,-96.256062,gbif
gbif,16.88944,-96.21833,gbif
gbif,19.417,-99.25,gbif
gbif,19.416667,-99.25,gbif
gbif,19.383333,-99.45,gbif
gbif,19.41667,-99.25,gbif
gbif,19.4,-97.383,gbif
gbif,19.408056,-97.398056,gbif
gbif,19.45,-97.35,gbif
gbif,19.4,-97.38333,gbif
gbif,23.249722,-102.939722,gbif
gbif,18.91,-98.17,gbif
gbif,20.77121949331397,-99.32135479417106,gbif
gbif,19.333,-99.167,gbif
gbif,19.333333,-99.166667,gbif
gbif,19.59,-99.24,gbif
gbif,19.33,-99.21,gbif
gbif,19.25,-99.13,gbif
gbif,20.250997,-102.025692,gbif
gbif,19.598056,-99.245833,gbif
gbif,19.415833,-98.181944,gbif
gbif,19.33333,-99.16667,gbif
gbif,27.12472,-107.57194,gbif
gbif,16.934,-96.322,gbif
gbif,16.934167,-96.322222,gbif
gbif,16.93417,-96.3175,gbif
gbif,16.926,-96.263,gbif
gbif,16.926111,-96.262778,gbif
gbif,16.92611,-96.26278,gbif
gbif,22.1,-100.633,gbif
gbif,22.1,-100.63333,gbif
gbif,25.3325,-99.5819,gbif
gbif,23.87831450653976,-101.7354385510653,gbif
gbif,22.562584857847884,-102.25204226008879,gbif
gbif,19.58,-99.26,gbif
gbif,18.546389,-97.417222,gbif
gbif,22.05307994995584,-100.60083101434337,gbif
gbif,18.54639,-97.41722,gbif
gbif,20.005,-102.896,gbif
gbif,16.917,-96.417,gbif
gbif,20.004722,-102.896111,gbif
gbif,16.916667,-96.416667,gbif
gbif,20.008333,-102.8975,gbif
gbif,20.008639,-102.899258,gbif
gbif,16.92,-96.42,gbif
gbif,20.00472,-102.89611,gbif
gbif,20.677778,-102.0225,gbif
gbif,21.898333,-101.636111,gbif
gbif,17.458333,-91.441667,gbif
gbif,20.515,-99.315556,gbif
gbif,20.5,-99.31,gbif
gbif,20.062061,-99.86255,gbif
gbif,21.024805620100498,-99.13346724771907,gbif
gbif,21.385436,-100.682689,gbif
gbif,19.928611,-103.741667,gbif
gbif,19.873056,-103.709722,gbif
gbif,19.527,-98.857,gbif
gbif,19.693,-101.082,gbif
gbif,19.693056,-101.081667,gbif
gbif,19.526944,-98.856944,gbif
gbif,20.06666,-102.71666,gbif
gbif,19.75,-98.77,gbif
gbif,20.04,-99.87,gbif
gbif,19.745051206092572,-98.81399313951398,gbif
gbif,19.753342,-98.812631,gbif
gbif,19.746667,-98.795556,gbif
gbif,19.69306,-101.08167,gbif
gbif,19.52694,-98.85694,gbif
gbif,19.2,-99.25,gbif
gbif,20.482219,-99.219169,gbif
gbif,20.623056,-99.334167,gbif
gbif,21.223053,-101.668009,gbif
gbif,21.0175,-99.169167,gbif
gbif,21.872222,-102.341667,gbif
gbif,21.925,-101.388,gbif
gbif,21.924722,-101.388056,gbif
gbif,21.92472,-101.383,gbif
gbif,20.13,-98.67,gbif
gbif,20.141667,-98.670833,gbif
gbif,22.034722,-101.958056,gbif
gbif,20.425,-99.208333,gbif
gbif,19.283333,-98.438333,gbif
gbif,19.00645090203521,-99.09613927262981,gbif
gbif,19.77,-99.58,gbif
gbif,19.708333,-99.325,gbif
gbif,22.058333,-100.641667,gbif
gbif,22.05445,-100.587611,gbif
gbif,24.773349,-100.037656,gbif
gbif,20.13,-98.71,gbif
gbif,20.125,-98.695833,gbif
gbif,18.5675,-97.413611,gbif
gbif,18.5675,-97.41361,gbif
gbif,19.36,-99.01,gbif
gbif,19.258333,-99.108333,gbif
gbif,19.27,-99.13,gbif
gbif,19.528611,-99.131111,gbif
gbif,19.566945,-99.106111,gbif
gbif,19.574722,-99.105278,gbif
gbif,19.633333,-99.133333,gbif
gbif,24.201507684080166,-101.83046622542477,gbif
gbif,23.78333,-103.83333,gbif
gbif,22.14984,-100.8102,gbif
gbif,19.741667,-99.275,gbif
gbif,19.491667,-99.275,gbif
gbif,22.079,-100.469,gbif
gbif,19.660905462522827,-101.51106839305075,gbif
gbif,26.2766815614801,-107.10588287083708,gbif
gbif,19.667,-100.517,gbif
gbif,19.666667,-100.516667,gbif
gbif,19.66667,-100.51667,gbif
gbif,21.721945,-101.610556,gbif
gbif,21.492254,-101.772387,gbif
gbif,19.029,-99.212,gbif
gbif,19.029444,-99.211667,gbif
gbif,19.02944,-99.21167,gbif
gbif,22.615,-101.747,gbif
gbif,24.993333,-101.079722,gbif
gbif,20.441667,-99.158333,gbif
gbif,20.158333,-98.725,gbif
gbif,22.38,-100.76,gbif
gbif,24.743232483000774,-99.86127215666659,gbif
gbif,19.021,-99.191,gbif
gbif,22.048611,-100.564444,gbif
gbif,19.02111,-99.19111,gbif
gbif,22.673308,-100.507519,gbif
gbif,19.32,-99.22,gbif
gbif,22.064722,-100.693056,gbif
gbif,19.31,-99.2725,gbif
gbif,22.448611,-102.347222,gbif
gbif,20.007,-100.058,gbif
gbif,20.0375,-100.063056,gbif
gbif,24.8333,-104.8333,gbif
gbif,21,-99.9167,gbif
gbif,19.448,-103.95,gbif
gbif,19.451389,-103.948889,gbif
gbif,19.891111,-103.076944,gbif
gbif,19.44778,-103.96444,gbif
gbif,20.597531,-99.337522,gbif
gbif,23.99,-104.76,gbif
gbif,23.984806,-104.749917,gbif
gbif,22.15,-100.966667,gbif
gbif,20.991,-101.286,gbif
gbif,20.990556,-101.285833,gbif
gbif,20.99056,-101.29056,gbif
gbif,21.693,-101.617,gbif
gbif,21.693056,-101.617222,gbif
gbif,18.975,-97.908333,gbif
gbif,21.69306,-101.62639,gbif
gbif,22.183,-101.017,gbif
gbif,22.183333,-101.016667,gbif
gbif,22.18333,-101.017,gbif
gbif,19.5,-98.84,gbif
gbif,19.525,-98.858333,gbif
gbif,21.7975,-100.736111,gbif
gbif,22.183083,-101.008083,gbif
gbif,22.132033,-100.838261,gbif
gbif,27.86,-108,gbif
gbif,19.304,-99.189,gbif
gbif,19.304444,-99.189167,gbif
gbif,19.30444,-99.18778,gbif
gbif,19.495,-99.362,gbif
gbif,19.495,-99.3625,gbif
gbif,19.495,-99.36167,gbif
gbif,19.316,-99.197,gbif
gbif,19.316389,-99.196944,gbif
gbif,19.31,-99.19,gbif
gbif,19.31639,-99.19972,gbif
gbif,20.763939,-99.33045,gbif
gbif,21.468,-102.035,gbif
gbif,21.467778,-102.035278,gbif
gbif,19.49,-98.81,gbif
gbif,22.863019,-102.871363,gbif
gbif,19.59,-99.15,gbif
gbif,19.255556,-99.177222,gbif
gbif,15.73,-92.966,gbif
gbif,15.730278,-92.966111,gbif
gbif,15.73028,-92.9661,gbif
gbif,19.989,-99.2,gbif
gbif,19.988889,-99.2,gbif
gbif,22.27,-102.86,gbif
gbif,19.98889,-99.20556,gbif
gbif,19.562,-99.184,gbif
gbif,19.561944,-99.184167,gbif
gbif,19.56194,-99.1953,gbif
gbif,19.34,-98.91,gbif
gbif,19.350347273843145,-98.92288335720403,gbif
gbif,19.316667,-98.95,gbif
gbif,19.291667,-99.225,gbif
gbif,19.307174446711002,-99.19741469236206,gbif
gbif,19.305556,-99.193889,gbif
gbif,18.534169,-96.879719,gbif
gbif,23.833,-105.383,gbif
gbif,23.96,-104.81,gbif
gbif,23.83333,-105.38333,gbif
gbif,19.617,-98.933,gbif
gbif,19.616667,-98.933333,gbif
gbif,19.61667,-98.9333,gbif
gbif,19.948,-99.528,gbif
gbif,19.948056,-99.528056,gbif
gbif,19.94806,-99.5314,gbif
gbif,20.526,-99.89,gbif
gbif,20.526389000000002,-99.890278,gbif
gbif,20.52639,-99.883,gbif
gbif,19.183,-98.7,gbif
gbif,19.208889,-98.757778,gbif
gbif,19.20889,-98.7589,gbif
inat,20.027473,-99.147951,inat
inat,20.027484,-99.1489609722,inat
inat,19.6092159722,-99.088914,inat
inat,32.1614765228,-110.5870253641,inat
inat,32.1043864313,-110.4934238606,inat
inat,32.1019699937,-110.4880373611,inat
inat,32.1044429357,-110.4755241967,inat
inat,19.6822637916,-101.1444791874,inat
inat,19.66430506,-101.16266326,inat
inat,18.5779895556,-97.4748992778,inat
inat,19.7861283333,-101.0405195,inat
inat,19.7861166667,-101.0405361667,inat
inat,19.30383798,-99.20992323,inat
inat,32.3378767691,-110.9788904339,inat
inat,32.3383281241,-110.9789490235,inat
inat,31.4644627246,-111.2763743585,inat
inat,21.1330062873,-101.3207797828,inat
inat,20.6722210752,-100.1057501882,inat
inat,32.21188964,-110.6645217729,inat
inat,19.6465968889,-101.2243118056,inat
inat,19.059175,-98.3388611111,inat
inat,19.9752055556,-99.8513520833,inat
inat,20.0275083333,-99.149045,inat
inat,19.6423047,-101.265664,inat
inat,18.93207175,-98.2870266667,inat
inat,20.7017421511,-100.4286048956,inat
inat,21.0081301653,-101.1720751656,inat
inat,19.6822432614,-101.1445907213,inat
inat,20.9914616667,-101.250175,inat
inat,20.9034444444,-101.0788361111,inat
inat,20.86147669,-100.67417503,inat
inat,20.86147362,-100.6741641,inat
inat,20.9171523889,-100.7349090556,inat
inat,20.3338939697,-99.6392734721,inat
inat,21.4889094799,-102.5999199708,inat
inat,19.3219444444,-99.1925,inat
inat,32.4169488889,-110.8760260833,inat
inat,32.4169583333,-110.8760527778,inat
inat,32.3611536977,-110.7592937766,inat
inat,32.22730975,-110.6420746667,inat
inat,21.3267046599,-101.7112604285,inat
inat,18.5612373333,-97.4638290278,inat
inat,18.0138368957,-97.6509935036,inat
inat,20.663113142,-100.1080843806,inat
inat,32.4168583333,-110.8754366667,inat
inat,19.3233482,-99.1915067,inat
inat,20.688503113,-99.8352499984,inat
inat,20.6875570884,-99.8332539776,inat
inat,20.640567,-101.7046739722,inat
inat,31.8895883333,-110.011455,inat
inat,31.88808,-110.0131183333,inat
inat,31.874585,-110.0209983333,inat
inat,31.874635,-110.021175,inat
inat,31.8749133333,-110.0210466667,inat
inat,32.4169383333,-110.8760133333,inat
inat,19.9126377596,-99.1163531178,inat
inat,19.9129782087,-99.116400963,inat
inat,20.2313891524,-98.6368987709,inat
inat,28.5953366667,-106.0552528333,inat
inat,19.2641015795,-99.1864260659,inat
inat,19.5917751744,-99.0689463556,inat
inat,19.9330910556,-99.8298909167,inat
inat,19.3716200768,-99.2520030588,inat
inat,22.2025088205,-101.1112801731,inat
inat,31.5651228094,-111.0869248261,inat
inat,19.6354427222,-101.2188186389,inat
inat,33.7063046,-112.031911,inat
inat,19.3113719722,-99.1952579722,inat
inat,19.3780862755,-99.0267199688,inat
inat,25.278824507,-100.8239973564,inat
inat,21.0715388333,-101.22235,inat
inat,19.7949799,-99.2943333,inat
inat,31.7958166667,-111.0158277778,inat
inat,19.5917075872,-99.0708500147,inat
inat,33.2247388889,-109.9888083333,inat
inat,32.3333472222,-110.6945722222,inat
inat,21.3058084848,-100.2732720917,inat
inat,20.4393189462,-99.9655103164,inat
inat,32.2059869268,-110.9583986007,inat
inat,31.796055,-111.01575555,inat
inat,32.3386111111,-110.6930555556,inat
inat,20.9174366667,-100.7243116667,inat
inat,20.4028122684,-100.4913751503,inat
inat,32.3264141412,-110.7003895871,inat
inat,19.4140279722,-98.844588,inat
inat,20.4025040183,-100.4914165398,inat
inat,32.3706131008,-110.9428572043,inat
inat,32.4497468351,-111.4897477348,inat
inat,22.2328388468,-102.4437100813,inat
inat,20.9189575421,-100.7285493847,inat
inat,19.0218449722,-97.6309339722,inat
inat,19.0211359722,-97.6324989722,inat
inat,20.1654224394,-100.6490478514,inat
inat,21.303528,-99.8721319722,inat
inat,19.612335,-97.974255,inat
inat,20.917175,-100.7349866667,inat
inat,17.6640515837,-97.2665206343,inat
inat,20.9945540836,-101.2532065809,inat
inat,20.4438638889,-99.3720694444,inat
inat,19.2639697,-99.2046429,inat
inat,19.328344,-99.233856,inat
inat,20.4081275374,-99.3584664802,inat
inat,32.2587393131,-110.5959995651,inat
inat,21.3195941464,-99.832841891,inat
inat,20.9144491,-100.745235,inat
